731.184122	731.272181	maI
733.118032	733.273829	?@
733.761540	734.044345	@v
735.326280	735.427887	p{}
735.803831	735.940999	{}dZ
735.890196	736.057847	dZE
736.377907	736.645471	En
737.588718	737.749595	tSaU
740.669089	740.880769	OIl
741.798615	741.952718	TI
742.409947	742.782504	IN
743.681722	743.796876	tE
744.309989	744.541990	El
